Imgs;Steering
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_42_963.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_066.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_162.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_260.jpg;0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_364.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_463.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_563.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_674.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_790.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_877.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_43_974.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_080.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_188.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_293.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_399.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_503.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_609.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_713.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_823.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_44_945.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_048.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_144.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_261.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_363.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_465.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_569.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_667.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_756.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_846.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_45_956.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_065.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_161.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_264.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_350.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_446.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_567.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_670.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_773.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_872.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_46_969.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_064.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_158.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_256.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_357.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_455.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_561.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_653.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_753.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_849.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_47_947.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_042.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_139.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_234.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_330.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_426.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_526.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_619.jpg;0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_715.jpg;0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_811.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_48_908.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_008.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_106.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_211.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_309.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_407.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_508.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_609.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_709.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_807.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_49_908.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_007.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_094.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_203.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_302.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_397.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_496.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_587.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_675.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_774.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_872.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_50_970.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_067.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_168.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_259.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_349.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_446.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_536.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_627.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_718.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_815.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_51_910.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_002.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_096.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_189.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_282.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_375.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_470.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_569.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_663.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_756.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_853.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_52_948.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_037.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_133.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_222.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_315.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_406.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_498.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_591.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_681.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_774.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_856.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_53_954.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_043.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_143.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_235.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_329.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_423.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_514.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_618.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_714.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_807.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_900.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_54_995.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_089.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_180.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_266.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_358.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_454.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_542.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_630.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_721.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_811.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_903.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_55_993.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_080.jpg;-0.6500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_170.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_258.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_350.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_435.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_519.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_602.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_689.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_774.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_856.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_56_941.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_024.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_111.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_193.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_278.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_364.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_445.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_530.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_613.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_697.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_777.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_859.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_57_942.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_025.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_104.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_183.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_267.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_345.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_426.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_504.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_584.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_663.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_743.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_826.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_902.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_58_980.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_060.jpg;-0.6000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_137.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_214.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_291.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_368.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_448.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_524.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_602.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_681.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_758.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_835.jpg;-0.4
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_916.jpg;-0.6000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_56_59_993.jpg;-0.8000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_065.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_142.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_217.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_297.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_370.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_446.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_517.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_588.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_663.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_735.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_808.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_883.jpg;-0.15
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_00_957.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_032.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_105.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_175.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_250.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_319.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_395.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_465.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_539.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_610.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_682.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_755.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_826.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_903.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_01_974.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_049.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_118.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_198.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_265.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_338.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_409.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_480.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_557.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_624.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_699.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_769.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_840.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_914.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_02_987.jpg;-0.15
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_062.jpg;-0.35
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_133.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_204.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_282.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_352.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_423.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_499.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_578.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_661.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_730.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_810.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_18_57_03_883.jpg;0
